스마트 계약,smart contract,,스마트 콘트랙트,"분산원장기술(DLT: Distributed Ledger Technology)을 기반으로 하는 환경에서 일정 조건을 충족시키면 당사자 간에 거래가 자동으로 체결되는 소프트웨어 프로그램을 이용한 계약.

계약 조건과 처리 내용을 프로그래밍하여 분산 응용(DApp)으로 만들어 배포하면 네트워크 상의 노드에 설치된다. 이후에 이 계약 조건을 충족하는 당사자가 나타나면 자동으로 계약 체결이 완료된다.따라서 오프라인 방식에 비하여 거래 절차가 간소하고 거래에서 발생하는 비용도 절감할 수 있다. 예를 들어, 보험 회사와 병원은 스마트 계약을 통해 환자 의무 기록은 보호하면서 보험료를 자동 지급함으로써 지급 결제 시스템을 간소화하고, 위변조가 어려운 분산원장을 만들어 보험 사기를 방지할 수 있다.
스마트 계약은 일종의 프로그램 코드(code)로 분산 환경에서 다양한 참여자들에게 동시에 탑재되어 제공된다. 블록체인 기술을 적용하면서 크게 발전하였으며, 최초의 블록체인 기반 스마트 계약은 비트코인 스크립트(bitcoin script)로 작성되어 특정 당사자 간에 사용되었다. 이후 블록체인 플랫폼에서 다양한 거래 조건들을 분산 응용(DApp)으로 작성하여 탑재하는 형태로 발전하면서 거래자를 정하지 않고 거래 조건에 따라 일반적으로 사용할 수 있게 되었다. 스마트 계약을 지원하는 대표적인 플랫폼으로 이더리움(ethereum)이 있다.
스마트 계약(smart contract)이라는 용어는 1996년 컴퓨터 과학자인 닉 사보(Nick Szabo)가 제시하였다. 닉 사보는 스마트 계약을 “디지털 형식으로 명시된 일련의 약속으로, 당사자가 약속을 이행하는 프로토콜을 포함한다”라고 하였다."
분산원장기술,Distributed Ledger Technology,DLT,,"분산 네트워크 참여자가 암호화 기술을 사용하여 거래 정보를 검증하고 합의한 원장(ledger)을 공동으로 분산‧관리하는 기술.
중앙 관리자나 중앙 데이터 저장소가 없으며, 데이터 관리의 신뢰성을 높이기 위해 분산 네트워크 내의 모든 참여자(peer)가 거래 정보를 합의 알고리즘에 따라 서로 복제하여 공유한다. 이 거래 정보는 분산‧관리하기 때문에 위조를 방지할 수 있다.

분산원장기술을 구현한 대표적인 예가 블록체인(blockchain)이다. 그 외로 블록체인과는 달리 그물처럼 거래를 연결하는 방향성 비순환 그래프(DAG: Directed Acyclic Graph) 분산원장기술 등이 있다. 블록체인은 가지치기를 통해 하나의 블록 연결만 허용하는 반면 DAG 분산원장기술은 네트워크 참여자들로부터 발생하는 이벤트(블록체인에서는 블록을 의미한다) 연결을 동시에 허용한다.
블록체인 플랫폼으로 이더리움(ethereum), 하이퍼래저(hyperledger) 등이 있다. DAG 분산원장의 예로 독일의 IOTA(Internet of Things Application) 프로젝트, 해시그래프(hashgraph) 등이 있다."
와이유브이,YUV,,"YIQ, YCbCr","컬러 영상을 구현하는 방법으로 밝기는 Y로 청색의 색차는 U로 적색의 색차는 V로 색을 표현하는 방식.
와이유브이(YUV)는 영상신호를 휘도(luminance)와 색차 신호(chrominance)로 구성하는 컴포넌트(component) 신호이다. 이 때 와이(Y)는 휘도 신호를 나타내고, 유(U)와 브이(V)는 색차 신호를 나타내는 공간의 축으로 U는 휘도 신호와 청색 성분의 차(Y-B)이고, V는 휘도 신호와 적색 성분의 차(Y-R)이다."
뇌-컴퓨터 인터페이스,Brain-Computer Interface,BCI,Brain-Machine Interface(BMI),"뇌파(두뇌를 구성하는 신경 세포의 신호)를 해석한 코드를 이용하여 외부 기기의 동작을 제어하거나 외부 신호를 이용하여 신경 세포를 자극하는 기술.
신경 세포로부터 신호를 획득하는 기술, 기계학습(ML: Machine Learning) 등의 기술을 이용하여 획득한 신호를 처리하고 해석하는 기술 그리고 처리된 신호를 이용하여 외부 기기를 제어하는 기술로 구성된다."
컴퓨터 시각,Computer Vision,CV,,"사람이나 동물 시각 체계의 기능을 컴퓨터로 구현하는 것.
주로 사진이나 동영상 같은 2차원 이미지에서 정보를 추출하는 컴퓨터 기술을 연구한다.
컴퓨터 시각 기술은 자동차 번호판 인식, 디지털카메라의 얼굴 인식, 공장에서의 제품 검사 등에 활용한다."
가상화폐,virtual currency,,virtual money,"실물 없이 인터넷 환경에서만 사용하는 디지털 화폐(digital currency).
화폐 개발자가 온라인에서 발행하여 온·오프라인의 특정 커뮤니티에서 거래 수단으로 사용한다. 즉, 가상화폐는 컴퓨터 등에 정보 형태로 남아 실물 없이 온라인으로만 지불 수단으로 사용된다.
가상화폐는 중앙은행이나 금융기관 등 공인기관이 관리에 관여하지 않으므로 개발자가 화폐 발행 규모를 자율적으로 관리한다. 전자화폐와 달리 발행 주체가 금융회사 또는 전자금융업자가 아니라 기업이므로 정부의 통제를 받지 않으며 구입을 위해 지출한 돈만큼의 가치를 가지지만 발행 기업의 서비스 내에서만 통용된다.
일반적으로 암호화폐인 비트코인을 가상화폐로 부르고 있으나 암호화폐는 개발자가 발행에 관여하지 않으며 인터넷 같은 가상공간만이 아니라 현실에서도 통용되므로 가상화폐와는 차이가 있다.
가상화폐에는 인터넷 쿠폰, 모바일 쿠폰, 게임 머니 등이 있다.
한편, 2012년 유럽 중앙은행(European Central Bank)은 가상화폐를 “가상화폐 발행자가 발행·관리하고, 특정 가상 커뮤니티의 구성원들 사이에서 이용되며 대부분 법적 규제를 받지 않는 디지털 화폐”라고 정의하였다."
암호화폐,cryptocurrency,,,"블록체인을 기반으로 분산 환경에서 암호화 기술(cryptography)을 사용하여 만든 디지털 화폐(digital currency).
전자화폐의 하나로 보기도 하지만 전자금융거래법에 정의된 전자화폐의 특성인 현금 교환성이 보장되지 않으며 정부가 가치나 지급을 보장하지 않는다는 점에서 전자화폐와는 구별된다. 또한 가상화폐로 많이 알려져 있으나 개발자가 발행에 관여하지 않고 가상공간이 아닌 현실에서도 통용된다는 점에서 가상화폐와 차이가 있다.
암호화폐는 분산 환경에서 통화 단위(units of currency)를 생성하고 유지하며 안전한 거래를 위해 암호화 기술을 사용하여 분산 장부에 거래 정보를 기록하는 일종의 디지털 자산이다. 이를 취득하기 위해서는 수학적으로 복잡한 연산을 풀어야 하므로 암호화폐는 거래 정보의 변조가 현실적으로 불가능하다. 거래를 위해 은행과 같은 제3의 신뢰기관을 통한 신분 인증 절차를 거치지 않으며, 거래 당사자의 개인 정보도 이용하지 않으므로 익명성을 보장받는다. 중앙 통제 기관 없이 분산 네트워크(예를 들어, 피투피(P2P: Peer-to-Peer)) 참여자들이 거래 정보를 분산하여 저장·관리한다. 이때 분산 저장‧관리를 위해 일반적으로 블록체인과 같은 분산원장기술을 사용한다."
암호 화폐,cryptocurrency,,,"피투피(P2P: Peer-to-Peer) 네트워크에서 안전한 거래를 위해 암호화 기술(cryptography)을 사용하는 전자 화폐.  
암호 화폐를 취득하기 위해서는 암호를 풀어야 한다. 암호 화폐는 거래 내역의 변조가 불가능하고, 익명성을 보장한다. 그리고 중앙 통제 기관이 없이 P2P 네트워크 참여자들이 거래 내역을 관리한다.
가장 잘 알려진 암호 화폐가 2009년 출현된 비트코인(Bitcoin)이다. 비트코인은 암호화 기술로 SHA-256(Secure Hash Algorithm 256) 기반의 작업 증명(POW: Proof-Of-Work) 방식이 암호화 기술로 사용된다. 이를 해시캐시(Hashcash)라 부른다.
이 기술은 1997년 아담 백(Adam Back)이 스팸 메일에 의한 서비스 거부 공격을 방지하기 위해 고안한 해시캐시(hashcash)를 기반으로 개발되었다. 암호화폐는 가치의 변동을 통제하기가 쉽지 않다는 이유 등으로 금융 시장에서 활용하기 어렵다. 이 점을 보완하기 위해 달러와 같은 기축통화나 금과 연결하여 일정한 가치가 유지되게 하기도 한다."
디지털 화폐,digital currency,,,"디지털 방식으로 사용하는 형태의 화폐. 디지털 화폐(digital currency)는 컴퓨터에 보관하여 사용하거나 네트워크 상에서 사용하기도 하는데, 아이시(IC)카드에 금전적 가치를 디지털화하고 암호화된 형태로 저장하여 휴대 사용이 가능한 화폐를 말한다. 따라서 디지털 화폐는 전자화폐(electronic currency), 가상화폐(virtual currency), 암호화폐(cryptocurrency) 등을 모두 포함한다.
전자화폐(electronic money)와 혼용하여 사용되기도 하지만 전자화폐는 우리나라의 전자금융거래법에 따르면 현금 또는 예금과 동일한 가치로 교환되어 발행된다. 또한 발행 주체인 금융회사 또는 전자금융업자가 현금이나 예금으로 교환할 수 있게 보장한다는 점에서 디지털 화폐보다 한정된 개념을 갖는다.
한편, 가상화폐는 전자화폐와 달리 발행 주체가 금융회사나 전자금융업자가 아니라 기업이다. 가상화폐는 가상화폐를 구입하려고 지불한 돈에 해당하는 가치를 지니며 발행 기업의 서비스 내에서만 통용되는 한계가 있다. 가상화폐에는 누리소통망 서비스(SNS: Social Networking Service)에서 활동에 대한 경제적 보상으로 활용되는 소셜 화폐와 인터넷 쿠폰, 모바일 쿠폰, 게임 머니 등이 있다.
암호화폐는 관리 주체가 되는 중앙기관이 없는 화폐로서 다른 화폐와는 달리 가치가 고정되어 있지 않고 수요와 공급에 따라 변동한다. 대표적으로 비트코인, 이더리움, 리플 등이 있다. "
,,암호화폐 ,가상화폐,전자화폐
,발행주체,X,기업,"금융회사,
전자금융업자 "
,전자금융거래법 적용,X,X,O
,사용처,온오프라인 매장 ," 가상공동체
(인터넷 커뮤니티)",온오프라인 매장
,종류,"비트코인,
이더리움"," 인터넷/모바일
쿠폰, 게임 머니","페이팔, 삼성페이,
카카오페이, 네이버페이"
철도통신 엘티이,Long Term Evolution for Railway,"LTE-R, LTE-Railway",LTE 기반 철도통신,"피에스 엘티이(PS-LTE: Public Safety-LTE)를 기반으로 하는 철도통신 기술.
철도통신 엘티이(LTE-R)는 PS-LTE 기술에 철도통신에 필요한 기능을 추가한 것으로 기존의 철도통신과 달리 광대역 멀티미디어 서비스를 지원한다. 즉, 미션 크리티컬 푸쉬투토크(MCPTT), 미션 크리티컬 데이터(MCData), 미션 크리티컬 영상(MCVideo) 및 디투디(D2D: Device to Device) 통신 등의 기능을 제공하는 PS-LTE에 열차제어를 위한 데이터 서비스, 열차운행과 유지관리를 위한 음성·데이터·영상 서비스가 추가되었으며, 기능 어드레싱(functional addressing)과 위치 기반 어드레싱(location-based addressing) 서비스도 포함되었다.
기능 어드레싱 서비스는 특정 기능을 하는 단말기(예: KTX 101 편성 열차 운행에 관여하는 단말기)들을 통화 그룹으로 묶는 기능이다. 위치 기반 어드레싱 서비스는 특정 위치에 있는 단말기(예: 고양 고속철도 차량 기지 내 단말기)들을 통화 그룹으로 묶는 기능으로 이 두 서비스는 철도통신에서 필수적이다.
 이전 지에스엠아르(GSMR: Global System for Mobile Communications Railway) 기술과 비교하면 열차 운행 최대 속도 기준은 300 km/h 에서 500 km/h 로, 비상 상황이 발생했을 때 긴급통화 연결 시간은 4초 이내(95% 확률)에서 1~2초 이내(90~100% 확률)로 개선되었다."
철도통합무선망,Long Term Evolution based Railway wireless communication system,"LTE-R System, LTE-Railway System",LTE 기반 철도통합무선망,"철도통신 엘티이(LTE-Railway)를 기반으로 하는 철도 무선 통신망.
2018년부터 국토교통부 산하 한국철도시설공단에서 국가 소유의 전국 철도 노선에 철도통신 엘티이(LTE-R) 기술과 700MHz 통합 공공망용 주파수를 이용하여 새롭게 구축하고 있는 철도 통합 무선 통신망이다.
철도통합무선망은 코어 장비, 기지국 장비(DU와 RRU), 관제 장치, 차량 이동국 장치, 휴대용 무선장치, 철도통신 서비스를 제공하는 애플리케이션 서버 및 열차 제어 서비스를 제공하는 한국형 열차 제어 시스템(KTCS: Korea Train Control System)으로 구성된다. 이 중에서 기지국 장비, 코어 장비, 서버 등은 안정성과 가용성을 위해 이중화로 구성한다."
클라우드 기반 하드웨어 보안 모듈,cloud based Hardware Security Module,cloud HSM,HSM as s Service(HAAS),"클라우드 시스템 내에서 제공되는 정보보안 서비스 모듈.
클라우드 기반 하드웨어 보안 모듈(cloud HSM)은 클라우드 시스템을 사용하면서 필요한 각종 암호 키를 보관․관리하고 암호, 인증, 전자 서명 등에 필요한 암호 알고리즘을 수행한다.
클라우드 시스템 내에서 사용되는 보안 관련 설정부터 암호 키 관리, 암호화 서비스 등 모든 보안 관련 사항을 서비스로 제공하기 때문에 서비스형 하드웨어 보안 모듈(HSM as a Service)이라고도 하며, 클라우드 사용자는 다른 클라우드 자원과 마찬가지로 사용료만 지불하고 HSM 기능을 사용할 수 있다.
클라우드 시스템 내의 DB 데이터 암호화 작업 등에 사용하며, 필요한 경우에는 암호 키를 외부의 상용 HSM으로 내보낼 수도 있다."
참난수,true random number,,완전 난수,"난수의 발생 확률이 노출되는 것을 방지하기 위한 완전 무작위 숫자.
불규칙적인 자연 현상을 숫자로 변환하기 때문에 예측할 수 없다.
기존의 컴퓨터 알고리즘에 의한 난수 발생기는 난수의 발생 확률이 노출되는 단점이 있다. 참난수는 이러한 단점을 보완하기 위해 컴퓨터 알고리즘이 아닌 하드웨어를 이용하여 생성한 난수를 말하며 하드웨어 난수라고도 한다."
전자 여권,electronic passport,e-passport,"생체 여권, biometric passport, bio-passport","사용자의 신원을 확인하기 위한 개인 정보와 얼굴, 지문, 홍채 등의 생체 정보가 저장된 비접촉식 아이시(IC) 칩이 내장된 여권.  개인 신원 정보 위주의 기존 여권과 달리 생체 정보가 추가되어 생체 여권이라고도 한다. 성명, 여권 번호 등의 개인 신원 정보와 얼굴 사진, 지문, 홍체 등의 암호화된 생체 정보를 IC 칩에 저장하거나 바코드로 변환하여 수첩 또는 스마트 카드 형태의 여권에 사용한다. 바코드를 이용하는 경우보다 IC 칩에는 많은 정보를 저장할 수 있지만 가격이 비싸다. 국제 범죄와 테러가 확산되면서 이러한 상황들이 국가 안보에 중대한 위협 요소로 대두되었다. 세계 각국은 여권의 위·변조를 막아 보안을 강화하고, 자국민이 해외여행을 할 때 편익을 제공하려는 목적으로 전자 여권을 도입하고 있다."
